name,id,duration_ms_x,explicit,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,uri,track_href,analysis_url,duration_ms_y,time_signature,end_of_fade_in,start_of_fade_out,analysis_sample_rate,error
Dancin - Krono Remix (Extended),2jYcqzT5RkJaJvdk1PxFGj,256133,False,41,0.75,0.725,10.0,-9.764,0.0,0.0302,0.0374,0.0417,0.206,0.2,119.985,audio_features,spotify:track:2jYcqzT5RkJaJvdk1PxFGj,https://api.spotify.com/v1/tracks/2jYcqzT5RkJaJvdk1PxFGj,https://api.spotify.com/v1/audio-analysis/2jYcqzT5RkJaJvdk1PxFGj,256133.0,4.0,0.12771,232.98901,22050,
Phospholipid,5t8y1PHIZdLcNLws8vg4rf,213000,False,0,0.601,0.499,8.0,-6.795,1.0,0.0342,0.154,6e-06,0.265,0.402,94.867,audio_features,spotify:track:5t8y1PHIZdLcNLws8vg4rf,https://api.spotify.com/v1/tracks/5t8y1PHIZdLcNLws8vg4rf,https://api.spotify.com/v1/audio-analysis/5t8y1PHIZdLcNLws8vg4rf,213000.0,4.0,2.97796,204.28915,22050,
My Love (feat. Jess Glynne),61UQzeiIluhpzpMdY4ag3q,259934,False,71,0.814,0.622,8.0,-7.573,1.0,0.0492,0.000132,0.72,0.0658,0.726,119.976,audio_features,spotify:track:61UQzeiIluhpzpMdY4ag3q,https://api.spotify.com/v1/tracks/61UQzeiIluhpzpMdY4ag3q,https://api.spotify.com/v1/audio-analysis/61UQzeiIluhpzpMdY4ag3q,259934.0,4.0,0.12195,255.5298,22050,
By My Side,6enxDqqRS1j7iVzPI2wsnQ,152306,False,51,0.747,0.525,1.0,-7.642,1.0,0.13,0.0657,0.0885,0.112,0.433,85.003,audio_features,spotify:track:6enxDqqRS1j7iVzPI2wsnQ,https://api.spotify.com/v1/tracks/6enxDqqRS1j7iVzPI2wsnQ,https://api.spotify.com/v1/audio-analysis/6enxDqqRS1j7iVzPI2wsnQ,152307.0,4.0,0.0,134.58286,22050,
Just Friends,3NjyrsDr4qS0L424H4muQd,238991,True,54,0.639,0.685,9.0,-4.571,0.0,0.049,0.105,0.0,0.143,0.363,110.041,audio_features,spotify:track:3NjyrsDr4qS0L424H4muQd,https://api.spotify.com/v1/tracks/3NjyrsDr4qS0L424H4muQd,https://api.spotify.com/v1/audio-analysis/3NjyrsDr4qS0L424H4muQd,238991.0,4.0,0.0,233.72044,22050,
I'll Get There,549OAabZx1SAHudAk6VAUU,205090,False,31,0.632,0.641,11.0,-9.882,0.0,0.0266,0.00561,0.221,0.0847,0.384,109.993,audio_features,spotify:track:549OAabZx1SAHudAk6VAUU,https://api.spotify.com/v1/tracks/549OAabZx1SAHudAk6VAUU,https://api.spotify.com/v1/audio-analysis/549OAabZx1SAHudAk6VAUU,205091.0,4.0,0.0,188.48218,22050,
Finally Moving,3WS7spXVlbeC5kjePmHMQW,277975,False,60,0.735,0.555,1.0,-8.84,0.0,0.0366,0.382,0.856,0.0952,0.523,100.01,audio_features,spotify:track:3WS7spXVlbeC5kjePmHMQW,https://api.spotify.com/v1/tracks/3WS7spXVlbeC5kjePmHMQW,https://api.spotify.com/v1/audio-analysis/3WS7spXVlbeC5kjePmHMQW,277975.0,4.0,0.06018,268.53296,22050,
Older,6qQ8a6M6o5mfj9wTdrbSgG,218586,False,0,0.543,0.483,2.0,-8.222,1.0,0.0697,0.285,2.6e-05,0.155,0.183,142.851,audio_features,spotify:track:6qQ8a6M6o5mfj9wTdrbSgG,https://api.spotify.com/v1/tracks/6qQ8a6M6o5mfj9wTdrbSgG,https://api.spotify.com/v1/audio-analysis/6qQ8a6M6o5mfj9wTdrbSgG,218587.0,4.0,0.64449,209.55429,22050,
Sweet Lovin' - Original Mix,5Y3LTdywsMjLsuwTmNWGVO,203386,False,52,0.685,0.909,10.0,-1.214,1.0,0.0584,0.0573,3.88e-06,0.33,0.675,124.963,audio_features,spotify:track:5Y3LTdywsMjLsuwTmNWGVO,https://api.spotify.com/v1/tracks/5Y3LTdywsMjLsuwTmNWGVO,https://api.spotify.com/v1/audio-analysis/5Y3LTdywsMjLsuwTmNWGVO,203387.0,4.0,1.03923,196.56271,22050,
Easy Love,5s7xgzXtmY4gMjeSlgisjy,229813,False,66,0.68,0.942,9.0,-4.21,1.0,0.0628,0.175,0.0013,0.117,0.65,123.99,audio_features,spotify:track:5s7xgzXtmY4gMjeSlgisjy,https://api.spotify.com/v1/tracks/5s7xgzXtmY4gMjeSlgisjy,https://api.spotify.com/v1/audio-analysis/5s7xgzXtmY4gMjeSlgisjy,229813.0,4.0,0.19868,221.04236,22050,
Light - Instrumental,4p4cH6eGdvOudqUzNLa9ap,253533,False,35,0.658,0.54,1.0,-10.152,1.0,0.0327,0.12,0.882,0.149,0.183,132.972,audio_features,spotify:track:4p4cH6eGdvOudqUzNLa9ap,https://api.spotify.com/v1/tracks/4p4cH6eGdvOudqUzNLa9ap,https://api.spotify.com/v1/audio-analysis/4p4cH6eGdvOudqUzNLa9ap,253534.0,4.0,0.0,245.66711,22050,
Wander,7EU98YlJjRrKlSjgpzD5kX,192244,False,34,0.471,0.819,1.0,-5.035,1.0,0.045,0.156,8.15e-05,0.0698,0.0773,98.091,audio_features,spotify:track:7EU98YlJjRrKlSjgpzD5kX,https://api.spotify.com/v1/tracks/7EU98YlJjRrKlSjgpzD5kX,https://api.spotify.com/v1/audio-analysis/7EU98YlJjRrKlSjgpzD5kX,192245.0,4.0,0.0,174.88689,22050,
We Don't Talk Anymore (feat. Selena Gomez) - Attom Remix,2xd0XPeWhODLsQkEClIL9c,218400,False,45,0.685,0.672,1.0,-7.236,0.0,0.102,0.0869,5.54e-05,0.227,0.335,100.009,audio_features,spotify:track:2xd0XPeWhODLsQkEClIL9c,https://api.spotify.com/v1/tracks/2xd0XPeWhODLsQkEClIL9c,https://api.spotify.com/v1/audio-analysis/2xd0XPeWhODLsQkEClIL9c,218400.0,4.0,0.11601,193.78793,22050,
Better - Radio Edit,1Bau1BUZ9YyfK9RDr3sKsq,180364,False,39,0.602,0.699,0.0,-7.422,1.0,0.111,0.146,0.0,0.0864,0.361,175.388,audio_features,spotify:track:1Bau1BUZ9YyfK9RDr3sKsq,https://api.spotify.com/v1/tracks/1Bau1BUZ9YyfK9RDr3sKsq,https://api.spotify.com/v1/audio-analysis/1Bau1BUZ9YyfK9RDr3sKsq,180365.0,3.0,0.0,171.69415,22050,
Forever Yours - Avicii Tribute,3o1CUVeHIid49sabk6A6Nf,193846,False,70,0.529,0.612,10.0,-8.794,1.0,0.052,0.253,0.0,0.246,0.434,119.272,audio_features,spotify:track:3o1CUVeHIid49sabk6A6Nf,https://api.spotify.com/v1/tracks/3o1CUVeHIid49sabk6A6Nf,https://api.spotify.com/v1/audio-analysis/3o1CUVeHIid49sabk6A6Nf,193847.0,4.0,0.23243,188.23256,22050,
Hey Mami,5bNBfgYP1Xvyk3E4SZbryK,234869,False,31,0.596,0.705,6.0,-8.487,1.0,0.0527,0.00645,0.26,0.0857,0.162,79.979,audio_features,spotify:track:5bNBfgYP1Xvyk3E4SZbryK,https://api.spotify.com/v1/tracks/5bNBfgYP1Xvyk3E4SZbryK,https://api.spotify.com/v1/audio-analysis/5bNBfgYP1Xvyk3E4SZbryK,234870.0,4.0,2.40327,227.74132,22050,
Water Garden,5XI8zR1T3ASCaZTe0M6RXe,203846,False,45,0.435,0.815,0.0,-4.06,1.0,0.0375,0.001,0.0018,0.11,0.193,156.037,audio_features,spotify:track:5XI8zR1T3ASCaZTe0M6RXe,https://api.spotify.com/v1/tracks/5XI8zR1T3ASCaZTe0M6RXe,https://api.spotify.com/v1/audio-analysis/5XI8zR1T3ASCaZTe0M6RXe,203846.0,4.0,0.0,195.56425,22050,
Hey Maria - Elderbrook Remix,7v7teR4FtyiZzkc1tX2a4V,213176,False,67,0.846,0.331,0.0,-10.88,1.0,0.0538,0.211,0.0201,0.109,0.349,117.987,audio_features,spotify:track:7v7teR4FtyiZzkc1tX2a4V,https://api.spotify.com/v1/tracks/7v7teR4FtyiZzkc1tX2a4V,https://api.spotify.com/v1/audio-analysis/7v7teR4FtyiZzkc1tX2a4V,213177.0,4.0,4.35955,205.09026,22050,
Quick Musical Doodles,7tZdkPtebOG29TzPPHlsem,144000,False,67,0.688,0.349,6.0,-7.182,0.0,0.27,0.241,0.685,0.374,0.433,169.773,audio_features,spotify:track:7tZdkPtebOG29TzPPHlsem,https://api.spotify.com/v1/tracks/7tZdkPtebOG29TzPPHlsem,https://api.spotify.com/v1/audio-analysis/7tZdkPtebOG29TzPPHlsem,144000.0,4.0,2.71673,137.16026,22050,
Pacing,6cWZQNgaL8yLtezJvag9Y9,236279,False,53,0.549,0.594,8.0,-6.302,1.0,0.0496,0.65,3.57e-05,0.127,0.324,99.936,audio_features,spotify:track:6cWZQNgaL8yLtezJvag9Y9,https://api.spotify.com/v1/tracks/6cWZQNgaL8yLtezJvag9Y9,https://api.spotify.com/v1/audio-analysis/6cWZQNgaL8yLtezJvag9Y9,236279.0,4.0,0.28921,230.77151,22050,
Had Some Drinks,6gGBL1uMBcNUOzSYfKreID,140973,True,68,0.825,0.304,5.0,-11.597,1.0,0.101,0.14,0.000498,0.147,0.3,84.927,audio_features,spotify:track:6gGBL1uMBcNUOzSYfKreID,https://api.spotify.com/v1/tracks/6gGBL1uMBcNUOzSYfKreID,https://api.spotify.com/v1/audio-analysis/6gGBL1uMBcNUOzSYfKreID,140973.0,4.0,2.66449,137.67111,22050,
Electric Feel,59pAIPzNu4IiAfNUPhRYRb,392675,False,0,0.706,0.36,4.0,-13.58,0.0,0.048,0.211,0.192,0.0708,0.369,102.007,audio_features,spotify:track:59pAIPzNu4IiAfNUPhRYRb,https://api.spotify.com/v1/tracks/59pAIPzNu4IiAfNUPhRYRb,https://api.spotify.com/v1/audio-analysis/59pAIPzNu4IiAfNUPhRYRb,392675.0,3.0,8.86422,362.21387,22050,
Ridin Solo (Njomza Remix),02P9rHGHgrCUglkuAafwrP,239754,False,0,0.359,0.557,1.0,-9.184,0.0,0.0959,0.00776,0.00434,0.475,0.0497,147.351,audio_features,spotify:track:02P9rHGHgrCUglkuAafwrP,https://api.spotify.com/v1/tracks/02P9rHGHgrCUglkuAafwrP,https://api.spotify.com/v1/audio-analysis/02P9rHGHgrCUglkuAafwrP,239754.0,4.0,0.0,235.1659,22050,
Stay,3xmhECNTS8KZQ7C6ye7JIK,245326,False,46,0.231,0.465,6.0,-9.705,1.0,0.0373,0.482,0.000877,0.0593,0.266,80.027,audio_features,spotify:track:3xmhECNTS8KZQ7C6ye7JIK,https://api.spotify.com/v1/tracks/3xmhECNTS8KZQ7C6ye7JIK,https://api.spotify.com/v1/audio-analysis/3xmhECNTS8KZQ7C6ye7JIK,245327.0,4.0,0.26685,236.59973,22050,
Riverside - Tydem Remix,3Y8syfyA66oauE9NkQIGwe,181964,False,45,0.402,0.525,1.0,-10.439,0.0,0.201,0.369,0.00389,0.191,0.791,195.737,audio_features,spotify:track:3Y8syfyA66oauE9NkQIGwe,https://api.spotify.com/v1/tracks/3Y8syfyA66oauE9NkQIGwe,https://api.spotify.com/v1/audio-analysis/3Y8syfyA66oauE9NkQIGwe,181964.0,4.0,0.60286,173.63303,22050,
Meridian,7t7SLzJtQzD8wdJqwYD3XM,235860,False,51,0.517,0.66,5.0,-6.175,0.0,0.0315,3.4e-05,0.252,0.571,0.0701,90.007,audio_features,spotify:track:7t7SLzJtQzD8wdJqwYD3XM,https://api.spotify.com/v1/tracks/7t7SLzJtQzD8wdJqwYD3XM,https://api.spotify.com/v1/audio-analysis/7t7SLzJtQzD8wdJqwYD3XM,235861.0,4.0,0.1102,223.80553,22050,
ily (i love you baby) (feat. Emilee),62aP9fBQKYKxi7PDXwcUAS,176546,False,87,0.674,0.774,11.0,-7.567,0.0,0.0892,0.0686,0.00188,0.393,0.33,112.05,audio_features,spotify:track:62aP9fBQKYKxi7PDXwcUAS,https://api.spotify.com/v1/tracks/62aP9fBQKYKxi7PDXwcUAS,https://api.spotify.com/v1/audio-analysis/62aP9fBQKYKxi7PDXwcUAS,176547.0,4.0,0.35388,168.68137,22050,
Different,3bjLA6ukBcGtvhe5tybxp7,177045,True,62,0.775,0.294,6.0,-9.0,0.0,0.0749,0.895,0.0017,0.0637,0.202,141.015,audio_features,spotify:track:3bjLA6ukBcGtvhe5tybxp7,https://api.spotify.com/v1/tracks/3bjLA6ukBcGtvhe5tybxp7,https://api.spotify.com/v1/audio-analysis/3bjLA6ukBcGtvhe5tybxp7,177046.0,4.0,0.0,153.62901,22050,
Options,3kKbRNJmzSWdDgfKqJ9Eck,220726,True,66,0.411,0.523,11.0,-11.786,1.0,0.241,0.782,9.08e-06,0.293,0.205,144.738,audio_features,spotify:track:3kKbRNJmzSWdDgfKqJ9Eck,https://api.spotify.com/v1/tracks/3kKbRNJmzSWdDgfKqJ9Eck,https://api.spotify.com/v1/audio-analysis/3kKbRNJmzSWdDgfKqJ9Eck,220727.0,4.0,4.73107,210.00706,22050,
Intro,2vPxgazztrgi8ZYdc9REl0,69093,False,43,0.448,0.484,9.0,-9.824,1.0,0.141,0.0353,0.106,0.361,0.0633,119.989,audio_features,spotify:track:2vPxgazztrgi8ZYdc9REl0,https://api.spotify.com/v1/tracks/2vPxgazztrgi8ZYdc9REl0,https://api.spotify.com/v1/audio-analysis/2vPxgazztrgi8ZYdc9REl0,69093.0,4.0,4.60916,63.46594,22050,
Anywhere,6J9QlwHDCFkUrMGzxSQV2A,189642,False,42,0.561,0.833,9.0,-5.933,1.0,0.0596,0.042,0.000318,0.103,0.149,111.992,audio_features,spotify:track:6J9QlwHDCFkUrMGzxSQV2A,https://api.spotify.com/v1/tracks/6J9QlwHDCFkUrMGzxSQV2A,https://api.spotify.com/v1/audio-analysis/6J9QlwHDCFkUrMGzxSQV2A,189643.0,4.0,0.0,177.03474,22050,
Pretty Thoughts,1w0xrKoe3aJlkLf6SDq9CN,211801,False,54,0.409,0.485,9.0,-8.774,1.0,0.102,0.178,2.22e-06,0.193,0.119,59.05,audio_features,spotify:track:1w0xrKoe3aJlkLf6SDq9CN,https://api.spotify.com/v1/tracks/1w0xrKoe3aJlkLf6SDq9CN,https://api.spotify.com/v1/audio-analysis/1w0xrKoe3aJlkLf6SDq9CN,211801.0,4.0,0.0,203.34296,22050,
Blue sky,5ZgboQdvfn6WlITW9mCAYh,172375,False,42,0.701,0.888,0.0,-6.683,0.0,0.0472,0.468,0.0116,0.103,0.112,109.978,audio_features,spotify:track:5ZgboQdvfn6WlITW9mCAYh,https://api.spotify.com/v1/tracks/5ZgboQdvfn6WlITW9mCAYh,https://api.spotify.com/v1/audio-analysis/5ZgboQdvfn6WlITW9mCAYh,172375.0,4.0,2.49034,157.30939,22050,
Unfollow,3IZmnwOMO0pzUaZLbF1KI8,204354,False,42,0.666,0.694,9.0,-4.912,0.0,0.052,0.182,9.59e-06,0.232,0.126,119.797,audio_features,spotify:track:3IZmnwOMO0pzUaZLbF1KI8,https://api.spotify.com/v1/tracks/3IZmnwOMO0pzUaZLbF1KI8,https://api.spotify.com/v1/audio-analysis/3IZmnwOMO0pzUaZLbF1KI8,204354.0,4.0,0.23265,196.82974,22050,
This City - Luca Schreiner Remix,7MPyCqsJcpRaMYM1UTP2Y6,176666,False,59,0.421,0.616,6.0,-5.637,1.0,0.209,0.298,0.0,0.114,0.299,169.359,audio_features,spotify:track:7MPyCqsJcpRaMYM1UTP2Y6,https://api.spotify.com/v1/tracks/7MPyCqsJcpRaMYM1UTP2Y6,https://api.spotify.com/v1/audio-analysis/7MPyCqsJcpRaMYM1UTP2Y6,176667.0,4.0,0.19184,168.18794,22050,
Run Free,1oIdcFtf58sZbS7QyZQJ2P,170562,False,65,0.727,0.69,7.0,-4.559,1.0,0.0345,0.202,3.27e-06,0.414,0.699,100.002,audio_features,spotify:track:1oIdcFtf58sZbS7QyZQJ2P,https://api.spotify.com/v1/tracks/1oIdcFtf58sZbS7QyZQJ2P,https://api.spotify.com/v1/audio-analysis/1oIdcFtf58sZbS7QyZQJ2P,170562.0,4.0,0.15615,166.24327,22050,
You Say,6pEoCqHF6gSqgpwBR57RR1,151879,False,47,0.854,0.804,5.0,-4.507,1.0,0.0452,0.145,0.0617,0.0767,0.856,127.993,audio_features,spotify:track:6pEoCqHF6gSqgpwBR57RR1,https://api.spotify.com/v1/tracks/6pEoCqHF6gSqgpwBR57RR1,https://api.spotify.com/v1/audio-analysis/6pEoCqHF6gSqgpwBR57RR1,151880.0,4.0,0.0,147.41188,22050,
Waikiki - Original Mix,1rDOlWSjn7HnwjEqowZoBj,377519,False,56,0.749,0.455,8.0,-10.011,0.0,0.0498,0.0151,0.906,0.7,0.191,121.001,audio_features,spotify:track:1rDOlWSjn7HnwjEqowZoBj,https://api.spotify.com/v1/tracks/1rDOlWSjn7HnwjEqowZoBj,https://api.spotify.com/v1/audio-analysis/1rDOlWSjn7HnwjEqowZoBj,377519.0,4.0,0.0,367.87375,22050,
Feel Your Weight - Poolside Remix,1hgX0ZmmP7IRRjUFCIBrnQ,310133,False,67,0.741,0.592,6.0,-9.059,0.0,0.0308,0.665,0.854,0.116,0.822,111.984,audio_features,spotify:track:1hgX0ZmmP7IRRjUFCIBrnQ,https://api.spotify.com/v1/tracks/1hgX0ZmmP7IRRjUFCIBrnQ,https://api.spotify.com/v1/audio-analysis/1hgX0ZmmP7IRRjUFCIBrnQ,310133.0,4.0,2.39746,295.4739,22050,
viola,2U42jVkNgEU6DoM64eFD7i,86571,False,65,0.645,0.114,9.0,-15.768,1.0,0.356,0.967,0.831,0.112,0.191,78.015,audio_features,spotify:track:2U42jVkNgEU6DoM64eFD7i,https://api.spotify.com/v1/tracks/2U42jVkNgEU6DoM64eFD7i,https://api.spotify.com/v1/audio-analysis/2U42jVkNgEU6DoM64eFD7i,86571.0,4.0,0.0,78.10032,22050,
Hold On,7o9SNYNMZTLtWo5W0IH6PI,143414,False,35,0.747,0.866,7.0,-4.409,1.0,0.0373,0.208,0.0627,0.0704,0.327,122.999,audio_features,spotify:track:7o9SNYNMZTLtWo5W0IH6PI,https://api.spotify.com/v1/tracks/7o9SNYNMZTLtWo5W0IH6PI,https://api.spotify.com/v1/audio-analysis/7o9SNYNMZTLtWo5W0IH6PI,143415.0,4.0,0.0,140.66068,22050,
Vanille fraise,7nZ9CzhiFRPhOQCn7eDSnn,238183,False,63,0.767,0.547,7.0,-11.458,0.0,0.0474,0.0399,0.485,0.0949,0.66,103.03,audio_features,spotify:track:7nZ9CzhiFRPhOQCn7eDSnn,https://api.spotify.com/v1/tracks/7nZ9CzhiFRPhOQCn7eDSnn,https://api.spotify.com/v1/audio-analysis/7nZ9CzhiFRPhOQCn7eDSnn,238183.0,4.0,0.56349,233.12834,22050,
Empty Room - Cabu Remix,7dEYUkZMdUs7rfOKRMr5lO,226978,False,60,0.629,0.579,3.0,-6.859,0.0,0.0358,0.342,0.0856,0.119,0.326,124.966,audio_features,spotify:track:7dEYUkZMdUs7rfOKRMr5lO,https://api.spotify.com/v1/tracks/7dEYUkZMdUs7rfOKRMr5lO,https://api.spotify.com/v1/audio-analysis/7dEYUkZMdUs7rfOKRMr5lO,226979.0,4.0,0.0,222.29623,22050,
Golden Record,49lIyn2aJjHLNuDHsxZQkc,268800,False,47,0.675,0.683,11.0,-7.586,0.0,0.031,0.448,0.734,0.0912,0.216,100.026,audio_features,spotify:track:49lIyn2aJjHLNuDHsxZQkc,https://api.spotify.com/v1/tracks/49lIyn2aJjHLNuDHsxZQkc,https://api.spotify.com/v1/audio-analysis/49lIyn2aJjHLNuDHsxZQkc,268800.0,4.0,0.0,244.91248,22050,
Walls,5MTDxdXkmRcNHQGoCDDRj9,175578,False,12,0.74,0.725,0.0,-8.487,1.0,0.0358,0.369,0.243,0.1,0.225,122.012,audio_features,spotify:track:5MTDxdXkmRcNHQGoCDDRj9,https://api.spotify.com/v1/tracks/5MTDxdXkmRcNHQGoCDDRj9,https://api.spotify.com/v1/audio-analysis/5MTDxdXkmRcNHQGoCDDRj9,175579.0,4.0,0.0,170.53896,22050,
Una Cancion (A Sax Song),5a81uPXs1RAadLaxwK7gwR,222862,False,42,0.669,0.813,8.0,-6.01,1.0,0.0284,0.00673,0.207,0.742,0.532,126.011,audio_features,spotify:track:5a81uPXs1RAadLaxwK7gwR,https://api.spotify.com/v1/tracks/5a81uPXs1RAadLaxwK7gwR,https://api.spotify.com/v1/audio-analysis/5a81uPXs1RAadLaxwK7gwR,222862.0,4.0,4.09252,215.66695,22050,
Diamond Veins (feat. Sarah Rebecca) - Kid Francescoli Remix,4TVXQID05mAuTOiWdCPGXW,240000,False,44,0.563,0.574,8.0,-13.591,1.0,0.0367,0.016,0.267,0.0804,0.388,103.961,audio_features,spotify:track:4TVXQID05mAuTOiWdCPGXW,https://api.spotify.com/v1/tracks/4TVXQID05mAuTOiWdCPGXW,https://api.spotify.com/v1/audio-analysis/4TVXQID05mAuTOiWdCPGXW,240000.0,4.0,0.0,225.68054,22050,
Jaded - Hermitude Remix,5CMeiptSKRhqrgMFH4Numb,227110,False,0,0.67,0.498,3.0,-6.67,0.0,0.0693,0.0509,0.0,0.113,0.374,116.988,audio_features,spotify:track:5CMeiptSKRhqrgMFH4Numb,https://api.spotify.com/v1/tracks/5CMeiptSKRhqrgMFH4Numb,https://api.spotify.com/v1/audio-analysis/5CMeiptSKRhqrgMFH4Numb,227110.0,4.0,0.09814,218.94095,22050,
Never Go Back - Robin Schulz Remix,6vRCKJDtnrJEcyyzIMa0w0,184652,False,66,0.655,0.713,9.0,-6.293,0.0,0.0501,0.338,0.0,0.0971,0.61,94.05,audio_features,spotify:track:6vRCKJDtnrJEcyyzIMa0w0,https://api.spotify.com/v1/tracks/6vRCKJDtnrJEcyyzIMa0w0,https://api.spotify.com/v1/audio-analysis/6vRCKJDtnrJEcyyzIMa0w0,184653.0,4.0,0.0,177.89967,22050,
Baianá,3iCO0ZekWPK6rmLnDjejLB,180842,False,56,0.564,0.723,2.0,-6.983,0.0,0.0702,0.000741,0.672,0.543,0.466,121.97,audio_features,spotify:track:3iCO0ZekWPK6rmLnDjejLB,https://api.spotify.com/v1/tracks/3iCO0ZekWPK6rmLnDjejLB,https://api.spotify.com/v1/audio-analysis/3iCO0ZekWPK6rmLnDjejLB,180843.0,4.0,0.12181,176.61678,22050,
Roses - Imanbek Remix,2Wo6QQD1KMDWeFkkjLqwx5,176218,True,74,0.785,0.721,8.0,-5.457,1.0,0.0506,0.0149,0.00432,0.285,0.894,121.962,audio_features,spotify:track:2Wo6QQD1KMDWeFkkjLqwx5,https://api.spotify.com/v1/tracks/2Wo6QQD1KMDWeFkkjLqwx5,https://api.spotify.com/v1/audio-analysis/2Wo6QQD1KMDWeFkkjLqwx5,176219.0,4.0,0.43542,173.17442,22050,
Flower,4xJgLXFUkIkILn6Z5IHBtD,166607,False,61,0.697,0.751,5.0,-8.253,0.0,0.0943,0.343,0.00291,0.136,0.305,111.985,audio_features,spotify:track:4xJgLXFUkIkILn6Z5IHBtD,https://api.spotify.com/v1/tracks/4xJgLXFUkIkILn6Z5IHBtD,https://api.spotify.com/v1/audio-analysis/4xJgLXFUkIkILn6Z5IHBtD,166607.0,4.0,0.0,160.26413,22050,
Lying Together,1WNOscEdUrRvDwHotfeAW5,268860,False,57,0.791,0.729,3.0,-6.234,0.0,0.0646,0.456,0.291,0.0957,0.0782,102.021,audio_features,spotify:track:1WNOscEdUrRvDwHotfeAW5,https://api.spotify.com/v1/tracks/1WNOscEdUrRvDwHotfeAW5,https://api.spotify.com/v1/audio-analysis/1WNOscEdUrRvDwHotfeAW5,268861.0,4.0,0.0,259.31464,22050,
Breathing,1MvLmHeLkaNgUScgbUVnWJ,222605,False,61,0.598,0.561,11.0,-11.421,0.0,0.0511,0.0229,0.557,0.109,0.0385,182.988,audio_features,spotify:track:1MvLmHeLkaNgUScgbUVnWJ,https://api.spotify.com/v1/tracks/1MvLmHeLkaNgUScgbUVnWJ,https://api.spotify.com/v1/audio-analysis/1MvLmHeLkaNgUScgbUVnWJ,222606.0,3.0,0.24426,219.75946,22050,
Dizzy,7qBNJBQJJjQjYFZlP3IPhK,260160,False,53,0.811,0.51,9.0,-6.474,0.0,0.0424,0.0197,0.072,0.054,0.641,125.035,audio_features,spotify:track:7qBNJBQJJjQjYFZlP3IPhK,https://api.spotify.com/v1/tracks/7qBNJBQJJjQjYFZlP3IPhK,https://api.spotify.com/v1/audio-analysis/7qBNJBQJJjQjYFZlP3IPhK,260160.0,4.0,0.0,254.57777,22050,
No Diggity,79T9m6YkRCgP0955CE4UCd,188849,False,54,0.711,0.714,7.0,-4.714,0.0,0.0374,0.183,0.0287,0.122,0.389,104.912,audio_features,spotify:track:79T9m6YkRCgP0955CE4UCd,https://api.spotify.com/v1/tracks/79T9m6YkRCgP0955CE4UCd,https://api.spotify.com/v1/audio-analysis/79T9m6YkRCgP0955CE4UCd,188849.0,4.0,0.20385,184.62186,22050,
Oh Baby,2MmmLzAFA2XmKB4hP843gh,159895,False,0,0.696,0.798,8.0,-5.011,1.0,0.0345,0.0281,0.00119,0.118,0.388,124.023,audio_features,spotify:track:2MmmLzAFA2XmKB4hP843gh,https://api.spotify.com/v1/tracks/2MmmLzAFA2XmKB4hP843gh,https://api.spotify.com/v1/audio-analysis/2MmmLzAFA2XmKB4hP843gh,159896.0,4.0,0.0,153.78577,22050,
Show Me Love - EDX Remix / Radio Edit,4bAmAVdks2Y84VNVVLXFwN,180336,False,62,0.836,0.665,0.0,-5.779,1.0,0.0745,0.308,0.000925,0.0714,0.677,120.997,audio_features,spotify:track:4bAmAVdks2Y84VNVVLXFwN,https://api.spotify.com/v1/tracks/4bAmAVdks2Y84VNVVLXFwN,https://api.spotify.com/v1/audio-analysis/4bAmAVdks2Y84VNVVLXFwN,180336.0,4.0,2.04336,174.24254,22050,
